label,volume,convex_volume,solidity,extent,mean_intensity,min_intensity,max_intensity,elongation_ratio,bbox_z,bbox_y,bbox_x,class,frame
34214,357,432,0.8263888888888888,0.425,0.7276673215185705,0.4455324357405141,1.145654834761322,0.39471756908624045,5,7,8,1,1400
34229,1008,1287,0.7832167832167832,0.3111111111111111,1.1048041615667075,0.4528763769889841,1.6119951040391678,0.46031743614086434,8,15,9,2,1400
34290,510,648,0.7870370370370371,0.44155844155844154,0.7743394052847578,0.41982864137086906,1.0636474908200735,0.4968696050787941,5,7,11,1,1400
34303,561,663,0.8461538461538461,0.4857142857142857,1.0012239902080782,0.631578947368421,1.4847001223990208,0.4542912101182903,5,7,11,1,1400
34353,444,528,0.8409090909090909,0.578125,0.8669076052796982,0.587515299877601,1.2313341493268053,0.5829694848587026,4,8,8,1,1400
34458,315,384,0.8203125,0.4166666666666667,0.7267004721105088,0.4847001223990208,0.9730722154222766,0.43867446653796194,4,7,9,1,1400
34495,735,978,0.7515337423312883,0.3828125,0.8647865510953463,0.5116279069767442,1.2423500611995104,0.14775284106091002,8,10,8,1,1400
34581,411,492,0.8353658536585366,0.48928571428571427,0.8636635724432452,0.5973072215422277,1.2888616891064872,0.40271549068535656,5,8,7,1,1400
34582,1125,1629,0.6906077348066298,0.4185267857142857,0.9018686250509996,0.5152998776009792,1.2680538555691554,0.5770256421506254,4,14,16,2,1400
34592,1461,2196,0.6653005464480874,0.35366739288307913,1.1533229951819521,0.5116279069767442,1.6291309669522644,0.35695946770081016,9,17,9,2,1400
34594,744,855,0.8701754385964913,0.5511111111111111,1.3472825443202907,0.6927784577723378,2.1542227662178703,0.5073222084574815,5,9,10,1,1400
34600,498,582,0.8556701030927835,0.46111111111111114,0.906482724041822,0.5997552019583844,1.285189718482252,0.5021010106296047,5,8,9,1,1400
34629,975,1191,0.818639798488665,0.4513888888888889,1.3955710385086149,0.8384332925336597,1.9253365973072216,0.4811168462142341,6,12,10,2,1400
34656,477,759,0.6284584980237155,0.3271604938271605,0.7984727065579701,0.46878824969400246,1.0452876376988984,0.35172118827692056,6,9,9,1,1400
34660,489,546,0.8956043956043956,0.4527777777777778,0.980453702382651,0.5361077111383109,1.4259485924112607,0.3442386769632679,5,9,8,1,1400
34781,444,516,0.8604651162790697,0.4111111111111111,0.8862764233021271,0.42105263157894735,1.4332925336597306,0.3558426455021035,5,9,8,1,1400
34817,861,1077,0.7994428969359332,0.3478787878787879,0.9204960785400825,0.5165238678090576,1.3439412484700122,0.43493110782963634,5,11,15,2,1400
34942,702,858,0.8181818181818182,0.5318181818181819,1.3072790802288965,0.5703794369645043,2.05140758873929,0.5395415681341715,5,11,8,1,1400
35000,384,441,0.8707482993197279,0.5925925925925926,0.6951690636474908,0.5116279069767442,0.9277845777233782,0.6419083716816895,4,6,9,1,1400
35010,966,1413,0.6836518046709129,0.32857142857142857,0.6970814295597436,0.35128518971848227,1.0587515299877601,0.4372209640994093,7,14,10,2,1400
35011,765,1242,0.6159420289855072,0.33116883116883117,0.6551947584419325,0.3427172582619339,1.0416156670746635,0.36626763045254146,7,11,10,2,1400
35015,408,513,0.7953216374269005,0.37777777777777777,0.6639336885304918,0.36964504283965727,0.8898408812729498,0.5783649274403865,5,8,9,1,1400
35049,531,702,0.7564102564102564,0.36419753086419754,0.6595370965845831,0.42962056303549573,0.8531211750305998,0.2752013834549968,6,9,9,1,1400
35073,2631,4857,0.541692402717727,0.20050297210791038,1.7164836729196702,0.6634026927784578,2.5777233782129745,0.4989692711148117,9,27,18,2,1400
35090,402,456,0.881578947368421,0.37222222222222223,0.7169933685306638,0.49571603427172584,1.0244798041615668,0.31406382994097803,5,9,8,1,1400
35115,1203,1497,0.8036072144288577,0.3580357142857143,1.5622083103135673,0.762545899632803,2.386780905752754,0.5072067710920164,7,10,16,2,1400
35160,567,702,0.8076923076923077,0.5369318181818182,0.8488663519263273,0.5263157894736842,1.2129742962056305,0.5712831079540334,4,11,8,1,1400
35172,558,666,0.8378378378378378,0.44285714285714284,1.1254129321804136,0.6976744186046512,1.5667074663402694,0.4825176238980396,6,10,7,1,1400
35198,5034,10350,0.4863768115942029,0.2145780051150895,1.8183950118387135,0.7246022031823746,2.7968176254589965,0.5036675667473143,10,34,23,3,1400
35204,663,789,0.8403041825095057,0.4911111111111111,1.1188156648592964,0.4847001223990208,1.7086903304773562,0.605504360848437,5,10,9,1,1400
35221,486,513,0.9473684210526315,0.7232142857142857,0.9697780195536214,0.602203182374541,1.5275397796817625,0.4903889923720536,4,8,7,1,1400
35246,828,1089,0.7603305785123967,0.2757242757242757,0.9573377326024871,0.34516523867809057,1.4859241126070992,0.4736346497917752,7,13,11,2,1400
35253,528,642,0.822429906542056,0.39111111111111113,0.9468051073773228,0.5446756425948592,1.5924112607099143,0.3378564270633225,5,9,10,1,1400
35291,1464,2499,0.5858343337334934,0.2007404360345537,0.7375995746132392,0.3329253365973072,1.2790697674418605,0.37281272373307706,11,17,13,2,1400
35323,252,306,0.8235294117647058,0.35,0.5930815410619572,0.46878824969400246,0.7160342717258262,0.27717352189357386,5,6,8,1,1400
35327,432,474,0.9113924050632911,0.5714285714285714,0.7886491908064736,0.4259485924112607,1.197062423500612,0.5402203291882955,4,9,7,1,1400
35420,624,717,0.8702928870292888,0.52,1.1453664909142265,0.598531211750306,1.7001223990208079,0.46426739052181526,5,10,8,1,1400
35433,327,402,0.8134328358208955,0.3784722222222222,0.6793370240194041,0.5287637698898409,0.8886168910648715,0.403179136609702,4,9,8,1,1400
35449,1431,2355,0.6076433121019108,0.265,1.4987182744047483,0.6964504283965728,2.529987760097919,0.16574382322931158,12,10,15,2,1400
35464,519,594,0.8737373737373737,0.4576719576719577,1.5583800878725917,0.587515299877601,2.740514075887393,0.25857569219841425,6,7,9,1,1400
35508,486,588,0.826530612244898,0.5,0.7782311074844734,0.4883720930232558,1.0709914320685434,0.5925636090394336,4,9,9,1,1400
35524,642,789,0.8136882129277566,0.3962962962962963,1.1273693361854975,0.47368421052631576,1.7209302325581395,0.45820935593503564,6,10,9,1,1400
35558,408,501,0.8143712574850299,0.37777777777777777,0.6613417092663259,0.3708690330477356,0.9498164014687882,0.40423183247181144,5,9,8,1,1400
35560,333,399,0.8345864661654135,0.5138888888888888,0.6968473981937873,0.47613219094247244,0.8935128518971848,0.4498530003238394,4,6,9,1,1400
35562,576,657,0.8767123287671232,0.48,1.4739583333333333,0.6181150550795593,2.3243574051407587,0.4747371409347983,5,8,10,1,1400
35564,5781,13659,0.42323742587305074,0.1661206896551724,1.419920107167425,0.4259485924112607,2.317013463892289,0.3191737323952877,10,40,29,3,1400
35581,1266,2157,0.5869262865090403,0.30447330447330445,0.9345426279243795,0.4173806609547124,1.3341493268053854,0.34879223403437787,3,21,22,2,1400
35593,792,954,0.8301886792452831,0.48,1.3052464671191721,0.6695226438188494,1.9938800489596082,0.5507671909995326,5,11,10,1,1400
35598,645,729,0.8847736625514403,0.6398809523809523,1.072056018900686,0.4724602203182375,1.7343941248470012,0.5639213149161952,4,12,7,1,1400
35619,273,324,0.8425925925925926,0.40625,0.6787227460422075,0.5042839657282742,0.8959608323133414,0.532158869240959,4,7,8,1,1400
35621,363,399,0.9097744360902256,0.5401785714285714,0.6643130987183506,0.3929008567931457,0.9241126070991432,0.5119442753071476,4,8,7,1,1400
35638,126,150,0.84,0.4375,0.4587631870373608,0.24357405140758873,0.7013463892288861,0.24169238331811557,4,6,4,1,1400
35652,471,516,0.9127906976744186,0.5607142857142857,0.978053933530315,0.36964504283965727,1.558139534883721,0.48902124664038493,4,10,7,1,1400
35733,501,618,0.8106796116504854,0.4175,0.7659027111016644,0.5250917992656059,1.0110159118727051,0.5263717235096032,4,10,10,1,1400
35739,468,525,0.8914285714285715,0.5571428571428572,0.9926403665693752,0.6303549571603427,1.543451652386781,0.4456336809049007,5,7,8,1,1400
35758,5607,10515,0.5332382310984308,0.18384812118827465,1.790175726748279,0.21664626682986537,4.441860465116279,0.3392457494141014,17,23,26,3,1400
35789,1047,1491,0.7022132796780685,0.276984126984127,0.9260380243605616,0.4222766217870257,1.215422276621787,0.23612501913591488,9,14,10,2,1400
35819,1872,3420,0.5473684210526316,0.1625,1.3357499293851804,0.5691554467564259,2.186046511627907,0.2025419203381586,12,20,16,2,1400
35826,636,786,0.8091603053435115,0.301994301994302,1.0225976305397104,0.5104039167686658,1.5079559363525092,0.508392051575814,6,13,9,1,1400
35831,525,636,0.8254716981132075,0.4375,0.9141528239202658,0.5960832313341493,1.3745410036719705,0.594051618888533,5,10,8,1,1400
35848,333,378,0.8809523809523809,0.4955357142857143,0.6451751629230208,0.408812729498164,0.8971848225214198,0.3728570984625986,4,8,7,1,1400
35911,414,459,0.9019607843137255,0.46938775510204084,0.9126532205133663,0.6364749082007344,1.3292533659730723,0.28275642221287145,6,7,7,1,1400
35915,363,417,0.8705035971223022,0.5401785714285714,0.6660125231394843,0.4541003671970624,0.9547123623011016,0.6746279242541899,4,7,8,1,1400
35953,507,576,0.8802083333333334,0.5868055555555556,0.9374461335670261,0.5250917992656059,1.3733170134638923,0.510114045842933,4,9,8,1,1400
35994,573,675,0.8488888888888889,0.38585858585858585,0.8899049645299174,0.5312117503059975,1.3047735618115055,0.3402648137555699,5,11,9,1,1400
35996,381,411,0.927007299270073,0.5879629629629629,0.7976175560674255,0.5740514075887393,1.105263157894737,0.7264654264390082,3,8,9,1,1400
36004,1290,1647,0.7832422586520947,0.36752136752136755,1.2866271953545303,0.7184822521419829,1.9449204406364748,0.5257405528824655,6,13,15,2,1400
36032,564,669,0.8430493273542601,0.4177777777777778,1.206717622854762,0.7747858017135862,1.8127294981640147,0.5813446692193164,5,9,10,1,1400
36035,423,468,0.9038461538461539,0.5595238095238095,0.8373655563946977,0.5667074663402693,1.186046511627907,0.5290451515682492,4,9,7,1,1400
36044,300,345,0.8695652173913043,0.40816326530612246,0.6189106487148103,0.47368421052631576,0.7968176254589964,0.2833421702324048,5,7,7,1,1400
36075,489,546,0.8956043956043956,0.5821428571428572,1.0160395281254926,0.642594859241126,1.5189718482252141,0.4584746780315811,5,7,8,1,1400
36083,513,558,0.9193548387096774,0.6477272727272727,0.9658785887607637,0.5740514075887393,1.4553243574051407,0.7944141511446778,3,11,8,1,1400
36092,1002,1212,0.8267326732673267,0.4638888888888889,1.2781682656718387,0.6964504283965728,2.04406364749082,0.6044596837853745,5,12,12,2,1400
36101,471,516,0.9127906976744186,0.623015873015873,0.9344658491139715,0.5569155446756426,1.441860465116279,0.4661188178026049,4,9,7,1,1400
36166,621,687,0.9039301310043668,0.5111111111111111,1.186939374050225,0.46266829865361075,1.8935128518971849,0.40214940546669153,5,9,9,1,1400
36210,567,660,0.8590909090909091,0.54,0.9040430533698589,0.5348837209302325,1.2313341493268053,0.374080069720733,5,7,10,1,1400
36224,462,540,0.8555555555555555,0.44,0.8517064331017818,0.47368421052631576,1.412484700122399,0.38655971948978896,5,10,7,1,1400
36231,573,666,0.8603603603603603,0.4775,0.9989234012829467,0.4810281517747858,1.4895960832313342,0.5071049283914034,5,8,10,1,1400
36257,642,705,0.9106382978723404,0.535,1.1584666948832634,0.6621787025703795,1.7086903304773562,0.6299521292862761,4,10,10,1,1400
36285,897,1002,0.8952095808383234,0.453030303030303,1.4451353553051174,0.6634026927784578,2.3243574051407587,0.5932930710686145,5,12,11,1,1400
36292,1545,2298,0.6723237597911227,0.3226817042606516,1.8179296740383362,0.9033047735618115,2.563035495716034,0.4410685202423476,6,19,14,2,1400
36321,513,633,0.8104265402843602,0.40714285714285714,1.2800933382006627,0.6413708690330477,1.9975520195838434,0.3973137484904427,6,10,7,1,1400
36324,558,651,0.8571428571428571,0.5284090909090909,0.9693673418354588,0.5079559363525091,1.324357405140759,0.5605204206319075,4,8,11,1,1400
36349,510,663,0.7692307692307693,0.25757575757575757,0.6304053567571459,0.408812729498164,0.9241126070991432,0.2403166035749139,6,10,11,1,1400
36358,1587,2088,0.7600574712643678,0.48621323529411764,1.3128394027668193,0.572827417380661,1.788249694002448,0.554074653012222,4,16,17,2,1400
36415,546,603,0.9054726368159204,0.56875,1.3240480449782777,0.6891064871481029,2.1126070991432067,0.5307320270967991,4,10,8,1,1400
36417,300,390,0.7692307692307693,0.35714285714285715,1.1574785801713587,0.8127294981640147,1.5385556915544676,0.26035313085030576,5,8,7,1,1400
36473,513,564,0.9095744680851063,0.59375,1.1280751859248284,0.6217870257037944,1.740514075887393,0.47410051069626036,4,9,8,1,1400
36494,2439,4413,0.5526852481305234,0.17828947368421053,1.766970631762621,0.8372093023255814,2.6805385556915544,0.4842038107161608,10,19,24,2,1400
36495,288,351,0.8205128205128205,0.4897959183673469,0.7865284577723379,0.4920440636474908,1.0379436964504285,0.49758719026760406,4,7,7,1,1400
36507,489,633,0.7725118483412322,0.3773148148148148,0.5718512288711507,0.3561811505507956,0.7906976744186046,0.40339585948254975,4,9,12,1,1400
36535,522,564,0.925531914893617,0.5523809523809524,0.9624150593002154,0.5679314565483476,1.5287637698898409,0.36308090996970765,5,7,9,1,1400
36591,579,642,0.9018691588785047,0.595679012345679,0.9235354925450752,0.5899632802937577,1.2900856793145654,0.5906164564690253,4,9,9,1,1400
36616,495,573,0.8638743455497382,0.4583333333333333,1.0035087719298246,0.5238678090575275,1.5764993880048959,0.46704630466945823,5,9,8,1,1400
36655,753,855,0.8807017543859649,0.5070707070707071,1.3996888821702176,0.784577723378213,2.3157894736842106,0.470391903175304,5,11,9,1,1400
36659,462,546,0.8461538461538461,0.4888888888888889,0.9331097299273554,0.587515299877601,1.525091799265606,0.5845411252118337,5,9,7,1,1400
36716,414,519,0.7976878612716763,0.38333333333333336,0.8528373512142337,0.5569155446756426,1.241126070991432,0.591064917555835,5,8,9,1,1400
36719,1254,1455,0.8618556701030928,0.3533389687235841,1.6147329768730272,0.7637698898408812,2.5079559363525092,0.4195923244629413,7,13,13,2,1400
36721,2607,4485,0.5812709030100335,0.286231884057971,1.6050061058659977,0.773561811505508,2.5556915544675642,0.32021851343343544,12,23,11,2,1400
36722,294,456,0.6447368421052632,0.358974358974359,0.9659780680938227,0.6499388004895961,1.2570379436964505,0.3299682031636232,3,13,7,1,1400
36732,915,1287,0.710955710955711,0.2824074074074074,1.5905772819391217,0.7184822521419829,2.511627906976744,0.4063105907045332,6,12,15,2,1400
36738,1356,2085,0.6503597122302158,0.4708333333333333,1.1346199672880493,0.6364749082007344,1.7466340269277847,0.6161002111935264,4,16,15,2,1400
36781,1278,1716,0.7447552447552448,0.3169642857142857,1.4729601599806919,0.7319461444308446,2.481028151774786,0.4821430501958095,7,12,16,2,1400
36782,339,381,0.889763779527559,0.5380952380952381,0.897054841260385,0.6254589963280294,1.2680538555691554,0.2899125766707045,5,6,7,1,1400
36805,507,645,0.786046511627907,0.27435064935064934,0.7734169605933092,0.4920440636474908,1.0391676866585067,0.16874389009160434,7,8,11,1,1400
36817,651,783,0.8314176245210728,0.4822222222222222,0.9936826311841118,0.5752753977968176,1.5324357405140758,0.5307040723996188,5,9,10,1,1400
36833,471,573,0.8219895287958116,0.4361111111111111,0.8781622995423678,0.565483476132191,1.1774785801713585,0.5745617450662189,4,9,10,1,1400
36837,1035,1320,0.7840909090909091,0.4423076923076923,1.1335320100047896,0.5312117503059975,1.6413708690330477,0.6475878500520693,5,13,12,2,1400
36894,450,528,0.8522727272727273,0.46296296296296297,0.9869441044471646,0.4773561811505508,1.452876376988984,0.5944480295975294,4,9,9,1,1400
36913,549,609,0.9014778325123153,0.6354166666666666,0.90115108587328,0.4149326805385557,1.3696450428396574,0.5636655208702637,4,8,9,1,1400
36915,483,591,0.817258883248731,0.44722222222222224,1.0216517025627772,0.49326805385556916,1.6046511627906976,0.5192522781763406,5,9,8,1,1400
36990,435,549,0.7923497267759563,0.3625,0.7144473051112143,0.3843329253365973,0.9877600979192166,0.4617631694527726,5,10,8,1,1400
37008,420,489,0.8588957055214724,0.4861111111111111,0.757107885994055,0.45165238678090575,1.0208078335373316,0.7221123642118881,4,8,9,1,1400
37013,3951,6069,0.6510133465150766,0.24943181818181817,1.5719194155330587,0.45532435740514077,2.4283965728274173,0.4139472647107572,8,22,30,3,1400
37091,1326,1878,0.7060702875399361,0.34,1.437474038669229,0.5177478580171359,2.258261933904529,0.16335095729849378,10,10,13,2,1400
37115,1653,2832,0.5836864406779662,0.23852813852813853,0.9341155615582662,0.4149326805385557,1.452876376988984,0.5267037088814139,7,15,22,2,1400
37144,468,567,0.8253968253968254,0.39,0.8672912155164297,0.37454100367197063,1.342717258261934,0.5782403510377254,5,8,10,1,1400
37160,714,828,0.8623188405797102,0.5509259259259259,1.0926992584059327,0.4614443084455324,1.675642594859241,0.7027963882262842,4,12,9,1,1400
37161,90,93,0.967741935483871,0.625,0.4817217462260302,0.43451652386780903,0.5275397796817626,0.6209202018851908,2,6,4,1,1400
37199,516,585,0.882051282051282,0.5375,1.21325894509123,0.6952264381884945,1.8518971848225214,0.6513732547002271,4,10,8,1,1400
37225,354,474,0.7468354430379747,0.34402332361516036,0.6532788415658777,0.41982864137086906,0.8922888616891065,0.1420968315070968,7,7,7,1,1400
37273,408,504,0.8095238095238095,0.3238095238095238,0.792686658506732,0.4186046511627907,1.1223990208078336,0.30811938950362067,5,12,7,1,1400
37335,396,438,0.9041095890410958,0.6111111111111112,0.8126553169392828,0.4479804161566707,1.2705018359853122,0.4942517981486753,4,6,9,1,1400
37366,1827,3342,0.5466786355475763,0.19223484848484848,1.1952294529427014,0.583843329253366,1.8763769889840882,0.35383464265281417,11,24,12,2,1400
37367,669,915,0.7311475409836066,0.25990675990675993,0.7972677025758681,0.42962056303549573,1.0526315789473684,0.3975564027501971,6,13,11,1,1400
37371,498,645,0.772093023255814,0.32936507936507936,0.8564392207753903,0.5312117503059975,1.182374541003672,0.24605048662633222,7,9,8,1,1400
37374,369,510,0.7235294117647059,0.45555555555555555,0.6866386044521399,0.5287637698898409,0.8347613219094248,0.4064146092531893,5,6,9,1,1400
37377,954,1476,0.6463414634146342,0.29444444444444445,1.4070113854183508,0.8604651162790697,1.9033047735618116,0.3842498366837596,6,18,10,2,1400
37400,1410,1869,0.7544141252006421,0.2417695473251029,1.2703533946196515,0.602203182374541,2.0171358629130967,0.4131450008070454,9,18,12,2,1400
37450,432,531,0.8135593220338984,0.5,0.6414303685570516,0.3574051407588739,0.8886168910648715,0.6238990056851255,4,9,8,1,1400
37484,543,627,0.8660287081339713,0.5171428571428571,0.9538467780655545,0.6242350061199511,1.3708690330477356,0.4943130549370721,5,10,7,1,1400
37487,729,894,0.8154362416107382,0.45,1.126907132891085,0.6352509179926561,1.6682986536107711,0.5759521197768852,5,9,12,1,1400
37514,402,447,0.8993288590604027,0.5982142857142857,0.7855368201830506,0.5324357405140759,1.1517747858017136,0.6311504331062512,4,7,8,1,1400
37527,1293,2028,0.6375739644970414,0.3013986013986014,0.9510347119079195,0.3488372093023256,1.6731946144430845,0.2627056146751895,10,11,13,2,1400
37541,402,483,0.8322981366459627,0.4652777777777778,0.6970532892453278,0.48225214198286415,1.0599755201958385,0.48411826801923413,4,9,8,1,1400
37542,417,486,0.8580246913580247,0.49642857142857144,0.7126528887049479,0.5116279069767442,0.9436964504283966,0.5247752258949082,4,7,10,1,1400
37566,528,606,0.8712871287128713,0.4583333333333333,1.275968064982753,0.6878824969400245,1.9914320685434517,0.4093404261201951,6,8,8,1,1400
37576,273,294,0.9285714285714286,0.674074074074074,0.5544810147013329,0.4394124847001224,0.6903304773561811,0.5712926522891602,3,5,9,1,1400
37578,645,774,0.8333333333333334,0.39814814814814814,1.2165267142979135,0.7649938800489596,1.9082007343941247,0.49456452654694566,6,10,9,1,1400
37590,591,726,0.8140495867768595,0.45601851851851855,0.9461320045480245,0.5324357405140759,1.5410036719706242,0.4976197534272613,4,12,9,1,1400
37604,339,405,0.837037037037037,0.565,0.6688835692854279,0.4589963280293758,0.9645042839657283,0.4505481551205139,4,5,10,1,1400
37612,591,654,0.9036697247706422,0.6080246913580247,1.0901217155744989,0.594859241126071,1.7172582619339045,0.6099539611044944,4,9,9,1,1400
37633,1188,1656,0.717391304347826,0.44,1.1008462841388178,0.4944920440636475,1.6291309669522644,0.6104739668365757,5,15,12,2,1400
37641,441,498,0.8855421686746988,0.525,0.9871938983671806,0.565483476132191,1.4761321909424725,0.387701051307644,5,8,7,1,1400
37652,453,543,0.8342541436464088,0.3775,0.8303355030113402,0.40758873929008566,1.3329253365973073,0.41200376413817946,5,10,8,1,1400
37681,471,528,0.8920454545454546,0.5451388888888888,0.9345983830855468,0.6217870257037944,1.2607099143206855,0.5376383564733093,4,8,9,1,1400
37682,942,1116,0.8440860215053764,0.5814814814814815,1.5209208772189695,0.5495716034271726,2.4063647490820075,0.4023426788994725,6,9,10,1,1400
37683,510,600,0.85,0.5246913580246914,0.7906328749370004,0.4430844553243574,1.1199510403916768,0.5179679290081893,4,9,9,1,1400
37687,5358,9456,0.5666243654822335,0.22448466566113626,1.7361437592261861,0.5091799265605875,2.7906976744186047,0.5259687785193566,9,34,26,3,1400
37696,642,1509,0.4254473161033797,0.23777777777777778,0.6645180109587161,0.35862913096695226,0.9106487148102815,0.3245522095124009,5,20,9,1,1400
37700,504,573,0.8795811518324608,0.5185185185185185,0.7519015562161216,0.39657282741738065,1.1113831089351285,0.5816765069852792,4,9,9,1,1400
37706,357,435,0.8206896551724138,0.425,0.7166822665418677,0.4320685434516524,0.9314565483476133,0.4857486912799043,5,8,7,1,1400
37783,513,582,0.8814432989690721,0.59375,0.8155425282913527,0.390452876376989,1.2399020807833538,0.5764981984530853,4,8,9,1,1400
37807,636,804,0.7910447761194029,0.38545454545454544,0.6265732893004782,0.2974296205630355,0.9045287637698899,0.4653130098783408,5,10,11,1,1400
37814,429,516,0.8313953488372093,0.44135802469135804,0.8530783781701773,0.5030599755201959,1.3488372093023255,0.5265739495837051,4,9,9,1,1400
37826,708,939,0.7539936102236422,0.39008264462809916,0.6622253801630605,0.3488372093023256,1.0134638922888617,0.5852742903013349,5,11,11,1,1400
37828,600,660,0.9090909090909091,0.6944444444444444,1.4285434516523867,0.5520195838433293,2.3696450428396574,0.5636027671494732,4,9,8,1,1400
37861,378,417,0.9064748201438849,0.5625,0.699782401740786,0.44920440636474906,0.9008567931456548,0.4818936316629191,4,7,8,1,1400
37862,468,510,0.9176470588235294,0.6190476190476191,0.8844506167027587,0.4283965728274174,1.259485924112607,0.4682811051922394,4,7,9,1,1400
37920,645,819,0.7875457875457875,0.44238683127572015,0.6202100708775724,0.2178702570379437,1.0269277845777234,0.32322654982342386,6,9,9,1,1400
37923,825,1038,0.7947976878612717,0.2604166666666667,1.1816802047401802,0.6389228886168911,2.1113831089351285,0.15698848874630553,8,11,12,1,1400
37973,570,663,0.8597285067873304,0.4691358024691358,0.9372350705404882,0.4541003671970624,1.375764993880049,0.4937057561701337,5,9,9,1,1400
37974,573,681,0.8414096916299559,0.4961038961038961,1.1078905714304021,0.576499388004896,1.7001223990208079,0.42489924491283465,5,7,11,1,1400
37982,447,516,0.8662790697674418,0.5518518518518518,0.7666203905268087,0.412484700122399,1.1774785801713585,0.3488666470403556,5,6,9,1,1400
37994,381,441,0.8639455782312925,0.503968253968254,0.7588064649813511,0.5018359853121175,1.1150550795593634,0.4173605119837152,4,7,9,1,1400
38004,603,699,0.8626609442060086,0.5075757575757576,1.0082269192592728,0.602203182374541,1.4626682986536108,0.5751882833979813,4,11,9,1,1400
38038,315,381,0.8267716535433071,0.3645833333333333,0.6765635017777,0.43084455324357407,0.9375764993880049,0.5552842119778872,4,9,8,1,1400
38042,417,516,0.8081395348837209,0.434375,0.9307432878666468,0.5789473684210527,1.2839657282741739,0.46419079375987937,5,8,8,1,1400
38050,603,945,0.638095238095238,0.21895424836601307,1.6563388686920355,1.1223990208078336,2.1028151774785804,0.3998850415363783,6,17,9,1,1400
38111,588,708,0.8305084745762712,0.2828282828282828,0.9224702120750381,0.5189718482252142,1.3525091799265605,0.21057920297529142,7,9,11,1,1400
38129,1290,1977,0.6525037936267072,0.22994652406417113,1.1807862002220262,0.6046511627906976,1.766217870257038,0.2428698405003012,10,11,17,2,1400
38135,213,300,0.71,0.37566137566137564,0.6295964280173082,0.43329253365973075,0.7649938800489596,0.460112740846679,3,7,9,1,1400
38136,516,624,0.8269230769230769,0.4777777777777778,0.9267384930687997,0.5189718482252142,1.2839657282741739,0.4629673547646951,5,9,8,1,1400
38148,693,867,0.7993079584775087,0.4666666666666667,0.6296343395486602,0.2582619339045288,0.9498164014687882,0.6238018221366576,5,11,9,1,1400
38166,537,615,0.8731707317073171,0.559375,0.9072434236168568,0.6119951040391677,1.3096695226438189,0.5477287462874891,4,8,10,1,1400
38172,4431,8772,0.5051299589603283,0.1514871794871795,2.065963707903065,0.9363525091799265,3.4063647490820075,0.44399652219943053,13,25,30,3,1400
38186,333,372,0.8951612903225806,0.4955357142857143,0.9054881074464918,0.5018359853121175,1.3586291309669523,0.40764525512864846,4,7,8,1,1400
38205,267,354,0.7542372881355932,0.31785714285714284,0.4431669715181604,0.23378212974296206,0.7454100367197063,0.25426443244281655,5,7,8,1,1400
38222,480,606,0.7920792079207921,0.3333333333333333,0.6952570379436964,0.4357405140758874,1.0159118727050183,0.23165803179212538,6,8,10,1,1400
38240,501,555,0.9027027027027027,0.6626984126984127,0.7934168382940362,0.42105263157894735,1.1725826193390454,0.5422684447529923,4,7,9,1,1400
38256,363,495,0.7333333333333333,0.3457142857142857,0.48489231920855375,0.32558139534883723,0.6389228886168911,0.46928702368291103,5,7,10,1,1400
38260,438,552,0.7934782608695652,0.365,0.6435002766553211,0.47980416156670747,0.8543451652386781,0.4622092128412898,4,10,10,1,1400
38298,507,621,0.8164251207729468,0.37555555555555553,0.9366204833674939,0.6413708690330477,1.281517747858017,0.4766820689388288,5,9,10,1,1400
38342,486,561,0.8663101604278075,0.5625,1.0328588482403251,0.5789473684210527,1.5630354957160342,0.6244149694135116,4,9,8,1,1400
38360,525,636,0.8254716981132075,0.3888888888888889,0.8125896135688058,0.5287637698898409,1.2166462668298654,0.46097909307978563,5,9,10,1,1400
38371,348,387,0.8992248062015504,0.5918367346938775,0.7162558561600473,0.5287637698898409,1.0465116279069768,0.48833791554868816,4,7,7,1,1400
38377,141,174,0.8103448275862069,0.4351851851851852,0.467095497278575,0.33047735618115054,0.572827417380661,0.7594521047800495,3,6,6,1,1400
38397,636,765,0.8313725490196079,0.42828282828282827,1.050697443477056,0.5740514075887393,1.6156670746634028,0.4511223841240498,5,11,9,1,1400
38406,684,816,0.8382352941176471,0.46060606060606063,1.089576757070154,0.6805385556915544,1.5446756425948593,0.6044924521976015,5,9,11,1,1400
38408,3027,5271,0.5742743312464428,0.2882857142857143,1.264212054787209,0.4981640146878825,1.974296205630355,0.3763515493211942,5,25,28,3,1400
38436,486,600,0.81,0.45,0.7743249165117791,0.4259485924112607,1.06609547123623,0.5772965139266947,4,10,9,1,1400
38450,438,510,0.8588235294117647,0.4866666666666667,0.8180110997468184,0.44430844553243576,1.2399020807833538,0.49346589710102484,5,10,6,1,1400
38462,528,609,0.8669950738916257,0.44,1.0418034382997663,0.4394124847001224,1.718482252141983,0.3340860907451893,5,10,8,1,1400
38465,645,732,0.8811475409836066,0.5308641975308642,1.518442401297999,0.6731946144430845,2.292533659730722,0.4243592282578781,5,9,9,1,1400
38488,606,687,0.8820960698689956,0.5611111111111111,0.9611898154319715,0.5201958384332925,1.4357405140758874,0.6006956963974991,4,9,10,1,1400
38489,684,849,0.8056537102473498,0.3619047619047619,1.0663638901415105,0.5850673194614443,1.569155446756426,0.20459832902005412,7,9,10,1,1400
38514,1461,2862,0.510482180293501,0.3203947368421053,0.8689475946204751,0.4394124847001224,1.178702570379437,0.6050152520934154,5,19,16,2,1400
